"ship_id","modo_entrega","data_pedido"
SHP_6769,EXPRESS AIR,2009-09-15
SHP_6770,DELIVERY TRUCK,2009-09-15
SHP_6771,REGULAR AIR,2009-09-15
SHP_6772,DELIVERY TRUCK,2009-12-11
SHP_6773,DELIVERY TRUCK,2009-11-07
SHP_6774,REGULAR AIR,2012-12-30
SHP_6775,EXPRESS AIR,2011-07-15
SHP_6776,REGULAR AIR,2010-06-10
SHP_6777,DELIVERY TRUCK,2009-02-22
SHP_6778,REGULAR AIR,2010-12-10
SHP_6779,DELIVERY TRUCK,2009-01-14
SHP_6780,REGULAR AIR,2009-01-16
SHP_6781,REGULAR AIR,2012-06-09
SHP_6782,REGULAR AIR,2012-06-10
SHP_6783,REGULAR AIR,2012-03-25
SHP_6784,DELIVERY TRUCK,2009-03-25
SHP_6785,REGULAR AIR,2012-03-26
SHP_6786,REGULAR AIR,2011-06-11
SHP_6787,REGULAR AIR,2011-06-10
SHP_6788,REGULAR AIR,2010-02-02
SHP_6789,REGULAR AIR,2010-01-25
SHP_6790,REGULAR AIR,2010-09-14
SHP_6791,REGULAR AIR,2010-09-15
SHP_6792,DELIVERY TRUCK,2011-08-26
SHP_6793,REGULAR AIR,2011-08-26
SHP_6794,REGULAR AIR,2010-05-08
SHP_6795,REGULAR AIR,2012-01-12
SHP_6796,REGULAR AIR,2012-01-10
SHP_6797,REGULAR AIR,2010-02-01
SHP_6798,REGULAR AIR,2009-07-26
SHP_6799,EXPRESS AIR,2009-05-09
SHP_6800,REGULAR AIR,2012-05-20
SHP_6801,REGULAR AIR,2010-09-05
SHP_6802,REGULAR AIR,2010-09-20
SHP_6803,EXPRESS AIR,2010-08-09
SHP_6804,REGULAR AIR,2010-08-08
SHP_6805,REGULAR AIR,2009-01-24
SHP_6806,REGULAR AIR,2010-02-15
SHP_6807,REGULAR AIR,2010-02-18
SHP_6808,REGULAR AIR,2010-07-29
SHP_6809,REGULAR AIR,2011-04-01
SHP_6810,REGULAR AIR,2009-02-05
SHP_6811,REGULAR AIR,2009-03-31
SHP_6812,REGULAR AIR,2009-04-01
SHP_6813,REGULAR AIR,2009-09-26
SHP_6814,REGULAR AIR,2012-06-30
SHP_6815,REGULAR AIR,2012-12-05
SHP_6816,DELIVERY TRUCK,2012-12-09
SHP_6817,REGULAR AIR,2012-08-20
SHP_6818,EXPRESS AIR,2012-01-24
SHP_6819,REGULAR AIR,2011-06-28
SHP_6820,REGULAR AIR,2009-11-06
SHP_6821,REGULAR AIR,2009-11-10
SHP_6822,REGULAR AIR,2009-07-09
SHP_6823,REGULAR AIR,2009-07-05
SHP_6824,REGULAR AIR,2011-09-04
SHP_6825,EXPRESS AIR,2010-10-09
SHP_6826,REGULAR AIR,2011-02-06
SHP_6827,REGULAR AIR,2009-09-25
SHP_6828,REGULAR AIR,2011-07-03
SHP_6829,REGULAR AIR,2009-05-15
SHP_6830,REGULAR AIR,2010-08-26
SHP_6831,REGULAR AIR,2010-08-21
SHP_6832,REGULAR AIR,2012-02-07
SHP_6833,REGULAR AIR,2010-03-22
SHP_6834,REGULAR AIR,2012-09-20
SHP_6835,EXPRESS AIR,2012-02-05
SHP_6836,DELIVERY TRUCK,2009-07-06
SHP_6837,EXPRESS AIR,2012-12-18
SHP_6838,DELIVERY TRUCK,2010-01-19
SHP_6839,REGULAR AIR,2010-01-20
SHP_6840,REGULAR AIR,2011-11-13
SHP_6841,REGULAR AIR,2011-11-14
SHP_6842,REGULAR AIR,2011-06-14
SHP_6843,REGULAR AIR,2010-01-15
SHP_6844,REGULAR AIR,2012-09-27
SHP_6845,REGULAR AIR,2011-04-02
SHP_6846,REGULAR AIR,2012-02-19
SHP_6847,EXPRESS AIR,2011-04-05
SHP_6848,REGULAR AIR,2011-04-06
SHP_6849,REGULAR AIR,2009-12-21
SHP_6850,REGULAR AIR,2012-02-13
SHP_6851,REGULAR AIR,2012-02-15
SHP_6852,REGULAR AIR,2010-02-05
SHP_6853,REGULAR AIR,2010-07-16
SHP_6854,REGULAR AIR,2011-02-06
SHP_6855,REGULAR AIR,2011-05-21
SHP_6856,REGULAR AIR,2009-06-22
SHP_6857,REGULAR AIR,2012-02-22
SHP_6858,REGULAR AIR,2011-11-23
SHP_6859,REGULAR AIR,2011-11-18
SHP_6860,REGULAR AIR,2011-11-20
SHP_6861,REGULAR AIR,2010-07-05
SHP_6862,REGULAR AIR,2010-07-06
SHP_6863,DELIVERY TRUCK,2011-05-07
SHP_6864,REGULAR AIR,2012-10-08
SHP_6865,REGULAR AIR,2012-10-09
SHP_6866,REGULAR AIR,2012-01-20
SHP_6867,REGULAR AIR,2011-04-27
SHP_6868,EXPRESS AIR,2011-01-04
SHP_6869,REGULAR AIR,2011-09-15
SHP_6870,REGULAR AIR,2009-12-26
SHP_6871,EXPRESS AIR,2009-04-20
SHP_6872,DELIVERY TRUCK,2009-04-21
SHP_6873,REGULAR AIR,2012-09-14
SHP_6874,EXPRESS AIR,2010-02-15
SHP_6875,REGULAR AIR,2010-02-19
SHP_6876,REGULAR AIR,2010-04-26
SHP_6877,EXPRESS AIR,2010-04-26
SHP_6878,REGULAR AIR,2010-04-27
SHP_6879,REGULAR AIR,2011-03-04
SHP_6880,REGULAR AIR,2012-11-10
SHP_6881,REGULAR AIR,2011-04-12
SHP_6882,REGULAR AIR,2012-02-08
SHP_6883,EXPRESS AIR,2012-02-08
SHP_6884,REGULAR AIR,2009-09-06
SHP_6885,REGULAR AIR,2009-06-02
SHP_6886,REGULAR AIR,2009-05-26
SHP_6887,REGULAR AIR,2011-09-02
SHP_6888,REGULAR AIR,2010-11-23
SHP_6889,REGULAR AIR,2011-10-12
SHP_6890,EXPRESS AIR,2011-08-23
SHP_6891,REGULAR AIR,2012-01-09
SHP_6892,REGULAR AIR,2010-04-10
SHP_6893,REGULAR AIR,2012-08-24
SHP_6894,REGULAR AIR,2009-10-07
SHP_6895,REGULAR AIR,2009-10-08
SHP_6896,REGULAR AIR,2010-05-01
SHP_6897,REGULAR AIR,2012-10-27
SHP_6898,REGULAR AIR,2011-09-23
SHP_6899,REGULAR AIR,2011-09-25
SHP_6900,REGULAR AIR,2011-06-09
SHP_6901,REGULAR AIR,2011-06-08
SHP_6902,REGULAR AIR,2011-06-10
SHP_6903,REGULAR AIR,2009-01-28
SHP_6904,DELIVERY TRUCK,2010-02-20
SHP_6905,DELIVERY TRUCK,2010-09-21
SHP_6906,REGULAR AIR,2010-09-19
SHP_6907,REGULAR AIR,2011-03-15
SHP_6908,DELIVERY TRUCK,2010-09-23
SHP_6909,REGULAR AIR,2009-04-03
SHP_6910,REGULAR AIR,2009-04-04
SHP_6911,REGULAR AIR,2011-12-01
SHP_6912,REGULAR AIR,2009-05-06
SHP_6913,DELIVERY TRUCK,2009-05-05
SHP_6914,EXPRESS AIR,2009-05-04
SHP_6915,REGULAR AIR,2011-04-13
SHP_6916,REGULAR AIR,2010-04-13
SHP_6917,EXPRESS AIR,2010-04-12
SHP_6918,DELIVERY TRUCK,2010-04-13
SHP_6919,REGULAR AIR,2010-02-12
SHP_6920,REGULAR AIR,2010-12-07
SHP_6921,REGULAR AIR,2010-03-21
SHP_6922,REGULAR AIR,2011-08-19
SHP_6923,REGULAR AIR,2012-11-27
SHP_6924,DELIVERY TRUCK,2012-12-22
SHP_6925,REGULAR AIR,2012-12-11
SHP_6926,REGULAR AIR,2012-12-12
SHP_6927,EXPRESS AIR,2012-12-12
SHP_6928,REGULAR AIR,2010-09-08
SHP_6929,REGULAR AIR,2009-03-19
SHP_6930,REGULAR AIR,2012-05-23
SHP_6931,REGULAR AIR,2009-11-29
SHP_6932,REGULAR AIR,2012-04-01
SHP_6933,REGULAR AIR,2010-10-30
SHP_6934,REGULAR AIR,2011-08-24
SHP_6935,REGULAR AIR,2011-09-23
SHP_6936,DELIVERY TRUCK,2011-09-24
SHP_6937,DELIVERY TRUCK,2012-06-03
SHP_6938,REGULAR AIR,2012-06-04
SHP_6939,EXPRESS AIR,2011-12-16
SHP_6940,EXPRESS AIR,2010-09-12
SHP_6941,REGULAR AIR,2010-09-14
SHP_6942,REGULAR AIR,2010-09-13
SHP_6943,EXPRESS AIR,2011-04-05
SHP_6944,EXPRESS AIR,2009-05-23
SHP_6945,DELIVERY TRUCK,2010-09-16
SHP_6946,EXPRESS AIR,2010-10-04
SHP_6947,REGULAR AIR,2012-09-19
SHP_6948,REGULAR AIR,2010-02-14
SHP_6949,DELIVERY TRUCK,2012-10-23
SHP_6950,DELIVERY TRUCK,2012-10-19
SHP_6951,REGULAR AIR,2011-10-15
SHP_6952,REGULAR AIR,2011-11-01
SHP_6953,REGULAR AIR,2012-10-16
SHP_6954,REGULAR AIR,2012-10-15
SHP_6955,REGULAR AIR,2012-11-02
SHP_6956,REGULAR AIR,2010-02-22
SHP_6957,REGULAR AIR,2010-02-20
SHP_6958,REGULAR AIR,2009-11-27
SHP_6959,REGULAR AIR,2009-11-24
SHP_6960,REGULAR AIR,2009-09-06
SHP_6961,REGULAR AIR,2009-09-07
SHP_6962,REGULAR AIR,2010-06-07
SHP_6963,DELIVERY TRUCK,2012-03-15
SHP_6964,REGULAR AIR,2012-03-15
SHP_6965,REGULAR AIR,2010-09-25
SHP_6966,REGULAR AIR,2010-12-06
SHP_6967,EXPRESS AIR,2009-12-11
SHP_6968,REGULAR AIR,2009-02-02
SHP_6969,REGULAR AIR,2010-01-26
SHP_6970,REGULAR AIR,2011-03-01
SHP_6971,DELIVERY TRUCK,2011-10-22
SHP_6972,REGULAR AIR,2011-12-13
SHP_6973,REGULAR AIR,2011-12-11
SHP_6974,REGULAR AIR,2010-12-18
SHP_6975,REGULAR AIR,2010-06-15
SHP_6976,REGULAR AIR,2009-01-14
SHP_6977,DELIVERY TRUCK,2009-01-15
SHP_6978,DELIVERY TRUCK,2009-01-16
SHP_6979,REGULAR AIR,2010-09-04
SHP_6980,REGULAR AIR,2012-07-12
SHP_6981,REGULAR AIR,2012-01-08
SHP_6982,DELIVERY TRUCK,2010-12-13
SHP_6983,REGULAR AIR,2012-03-25
SHP_6984,REGULAR AIR,2009-10-08
SHP_6985,EXPRESS AIR,2009-10-09
SHP_6986,REGULAR AIR,2010-07-30
SHP_6987,REGULAR AIR,2012-04-27
SHP_6988,REGULAR AIR,2012-04-19
SHP_6989,REGULAR AIR,2009-02-18
SHP_6990,EXPRESS AIR,2010-08-19
SHP_6991,REGULAR AIR,2011-11-21
SHP_6992,DELIVERY TRUCK,2010-10-27
SHP_6993,REGULAR AIR,2010-10-27
SHP_6994,EXPRESS AIR,2012-11-20
SHP_6995,REGULAR AIR,2011-12-03
SHP_6996,REGULAR AIR,2011-12-02
SHP_6997,REGULAR AIR,2009-09-06
SHP_6998,DELIVERY TRUCK,2011-03-09
SHP_6999,REGULAR AIR,2011-03-10
SHP_7000,REGULAR AIR,2010-10-26
SHP_7001,EXPRESS AIR,2012-01-05
SHP_7002,EXPRESS AIR,2009-06-08
SHP_7003,REGULAR AIR,2009-06-08
SHP_7004,EXPRESS AIR,2012-11-21
SHP_7005,REGULAR AIR,2009-08-15
SHP_7006,DELIVERY TRUCK,2009-08-17
SHP_7007,REGULAR AIR,2012-07-28
SHP_7008,DELIVERY TRUCK,2011-11-04
SHP_7009,DELIVERY TRUCK,2011-05-03
SHP_7010,REGULAR AIR,2011-05-02
SHP_7011,DELIVERY TRUCK,2011-10-24
SHP_7012,DELIVERY TRUCK,2012-10-13
SHP_7013,REGULAR AIR,2011-02-02
SHP_7014,REGULAR AIR,2011-03-13
SHP_7015,EXPRESS AIR,2011-02-03
SHP_7016,REGULAR AIR,2010-04-24
SHP_7017,REGULAR AIR,2010-04-24
SHP_7018,EXPRESS AIR,2010-04-27
SHP_7019,REGULAR AIR,2009-03-14
SHP_7020,REGULAR AIR,2012-09-30
SHP_7021,REGULAR AIR,2012-10-02
SHP_7022,EXPRESS AIR,2011-04-08
SHP_7023,REGULAR AIR,2010-10-12
SHP_7024,DELIVERY TRUCK,2012-10-04
SHP_7025,REGULAR AIR,2012-10-04
SHP_7026,EXPRESS AIR,2012-05-03
SHP_7027,REGULAR AIR,2012-05-23
SHP_7028,REGULAR AIR,2011-11-21
SHP_7029,REGULAR AIR,2010-08-20
SHP_7030,REGULAR AIR,2010-08-19
SHP_7031,DELIVERY TRUCK,2009-08-05
SHP_7032,EXPRESS AIR,2011-05-16
SHP_7033,EXPRESS AIR,2011-05-15
SHP_7034,REGULAR AIR,2012-07-04
SHP_7035,REGULAR AIR,2012-07-06
SHP_7036,REGULAR AIR,2012-07-05
SHP_7037,REGULAR AIR,2009-05-21
SHP_7038,REGULAR AIR,2010-11-01
SHP_7039,REGULAR AIR,2011-12-30
SHP_7040,REGULAR AIR,2009-05-16
SHP_7041,REGULAR AIR,2009-05-22
SHP_7042,REGULAR AIR,2009-05-23
SHP_7043,REGULAR AIR,2009-10-19
SHP_7044,EXPRESS AIR,2012-12-13
SHP_7045,REGULAR AIR,2012-12-13
SHP_7046,EXPRESS AIR,2011-04-21
SHP_7047,REGULAR AIR,2009-07-08
SHP_7048,DELIVERY TRUCK,2012-12-09
SHP_7049,REGULAR AIR,2012-12-08
SHP_7050,REGULAR AIR,2010-08-28
SHP_7051,REGULAR AIR,2011-05-22
SHP_7052,REGULAR AIR,2011-07-14
SHP_7053,REGULAR AIR,2011-07-13
SHP_7054,REGULAR AIR,2010-05-03
SHP_7055,REGULAR AIR,2011-08-24
SHP_7056,EXPRESS AIR,2011-08-25
SHP_7057,DELIVERY TRUCK,2012-06-12
SHP_7058,REGULAR AIR,2012-06-12
SHP_7059,REGULAR AIR,2012-06-13
SHP_7060,REGULAR AIR,2011-01-30
SHP_7061,REGULAR AIR,2009-02-10
SHP_7062,REGULAR AIR,2010-10-11
SHP_7063,REGULAR AIR,2010-02-11
SHP_7064,REGULAR AIR,2010-02-12
SHP_7065,REGULAR AIR,2010-02-13
SHP_7066,DELIVERY TRUCK,2010-02-12
SHP_7067,REGULAR AIR,2012-05-04
SHP_7068,REGULAR AIR,2012-09-12
SHP_7069,REGULAR AIR,2011-05-21
SHP_7070,REGULAR AIR,2012-10-28
SHP_7071,REGULAR AIR,2012-05-07
SHP_7072,REGULAR AIR,2011-07-12
SHP_7073,REGULAR AIR,2011-07-10
SHP_7074,DELIVERY TRUCK,2010-10-31
SHP_7075,REGULAR AIR,2009-09-02
SHP_7076,DELIVERY TRUCK,2012-05-19
SHP_7077,REGULAR AIR,2011-05-29
SHP_7078,REGULAR AIR,2010-05-22
SHP_7079,REGULAR AIR,2009-07-16
SHP_7080,REGULAR AIR,2009-05-23
SHP_7081,REGULAR AIR,2009-05-22
SHP_7082,REGULAR AIR,2011-04-11
SHP_7083,REGULAR AIR,2012-01-04
SHP_7084,REGULAR AIR,2012-01-05
SHP_7085,DELIVERY TRUCK,2009-08-19
SHP_7086,REGULAR AIR,2009-08-20
SHP_7087,REGULAR AIR,2009-08-22
SHP_7088,REGULAR AIR,2010-05-05
SHP_7089,REGULAR AIR,2009-05-02
SHP_7090,REGULAR AIR,2009-01-08
SHP_7091,REGULAR AIR,2012-11-15
SHP_7092,REGULAR AIR,2011-07-31
SHP_7093,REGULAR AIR,2012-09-28
SHP_7094,REGULAR AIR,2009-09-05
SHP_7095,REGULAR AIR,2009-03-17
SHP_7096,REGULAR AIR,2011-07-28
SHP_7097,REGULAR AIR,2011-07-26
SHP_7098,REGULAR AIR,2011-07-29
SHP_7099,REGULAR AIR,2009-07-13
SHP_7100,REGULAR AIR,2009-01-19
SHP_7101,REGULAR AIR,2009-08-21
SHP_7102,REGULAR AIR,2009-08-20
SHP_7103,EXPRESS AIR,2009-08-20
SHP_7104,REGULAR AIR,2012-10-02
SHP_7105,REGULAR AIR,2009-05-04
SHP_7106,REGULAR AIR,2010-04-10
SHP_7107,REGULAR AIR,2012-10-23
SHP_7108,REGULAR AIR,2010-10-26
SHP_7109,REGULAR AIR,2010-11-19
SHP_7110,EXPRESS AIR,2010-11-19
SHP_7111,REGULAR AIR,2010-11-20
SHP_7112,EXPRESS AIR,2010-08-31
SHP_7113,REGULAR AIR,2010-08-31
SHP_7114,REGULAR AIR,2010-11-26
SHP_7115,REGULAR AIR,2011-09-16
SHP_7116,REGULAR AIR,2010-04-17
SHP_7117,EXPRESS AIR,2010-04-16
SHP_7118,EXPRESS AIR,2010-04-18
SHP_7119,REGULAR AIR,2011-09-23
SHP_7120,REGULAR AIR,2010-07-06
SHP_7121,REGULAR AIR,2012-09-27
SHP_7122,REGULAR AIR,2009-09-19
SHP_7123,DELIVERY TRUCK,2009-05-24
SHP_7124,REGULAR AIR,2009-05-26
SHP_7125,REGULAR AIR,2012-11-16
SHP_7126,REGULAR AIR,2011-02-01
SHP_7127,REGULAR AIR,2012-10-21
SHP_7128,REGULAR AIR,2012-10-20
SHP_7129,REGULAR AIR,2010-09-07
SHP_7130,REGULAR AIR,2011-02-17
SHP_7131,REGULAR AIR,2012-07-16
SHP_7132,REGULAR AIR,2012-07-17
SHP_7133,REGULAR AIR,2010-07-30
SHP_7134,REGULAR AIR,2011-12-18
SHP_7135,REGULAR AIR,2011-12-19
SHP_7136,DELIVERY TRUCK,2012-11-26
SHP_7137,REGULAR AIR,2012-11-25
SHP_7138,REGULAR AIR,2010-09-30
SHP_7139,REGULAR AIR,2010-01-19
SHP_7140,REGULAR AIR,2011-10-02
SHP_7141,REGULAR AIR,2011-10-05
SHP_7142,DELIVERY TRUCK,2011-06-17
SHP_7143,REGULAR AIR,2010-04-21
SHP_7144,DELIVERY TRUCK,2010-04-21
SHP_7145,REGULAR AIR,2010-04-22
SHP_7146,REGULAR AIR,2012-02-20
SHP_7147,REGULAR AIR,2012-08-18
SHP_7148,DELIVERY TRUCK,2012-02-26
SHP_7149,EXPRESS AIR,2012-02-24
SHP_7150,REGULAR AIR,2012-12-29
SHP_7151,REGULAR AIR,2011-04-26
SHP_7152,DELIVERY TRUCK,2012-10-31
SHP_7153,DELIVERY TRUCK,2009-08-22
SHP_7154,REGULAR AIR,2009-08-23
SHP_7155,REGULAR AIR,2010-11-18
SHP_7156,EXPRESS AIR,2010-11-18
SHP_7157,REGULAR AIR,2009-08-07
SHP_7158,REGULAR AIR,2010-08-23
SHP_7159,REGULAR AIR,2010-11-08
SHP_7160,REGULAR AIR,2010-11-09
SHP_7161,REGULAR AIR,2010-11-10
SHP_7162,DELIVERY TRUCK,2012-02-25
SHP_7163,REGULAR AIR,2012-01-13
SHP_7164,DELIVERY TRUCK,2011-09-12
SHP_7165,DELIVERY TRUCK,2012-01-09
SHP_7166,REGULAR AIR,2010-11-02
SHP_7167,DELIVERY TRUCK,2011-07-25
SHP_7168,REGULAR AIR,2009-07-20
SHP_7169,REGULAR AIR,2011-06-02
SHP_7170,REGULAR AIR,2011-06-04
SHP_7171,REGULAR AIR,2012-05-09
SHP_7172,REGULAR AIR,2012-12-06
SHP_7173,REGULAR AIR,2012-12-04
SHP_7174,REGULAR AIR,2012-12-05
SHP_7175,REGULAR AIR,2011-11-02
SHP_7176,REGULAR AIR,2012-04-06
SHP_7177,DELIVERY TRUCK,2012-03-09
SHP_7178,REGULAR AIR,2011-12-05
SHP_7179,DELIVERY TRUCK,2012-06-04
SHP_7180,REGULAR AIR,2010-02-22
SHP_7181,REGULAR AIR,2010-01-10
SHP_7182,REGULAR AIR,2012-03-27
SHP_7183,REGULAR AIR,2009-05-05
SHP_7184,REGULAR AIR,2009-05-04
SHP_7185,REGULAR AIR,2010-06-20
SHP_7186,REGULAR AIR,2010-06-21
SHP_7187,REGULAR AIR,2012-05-14
SHP_7188,EXPRESS AIR,2012-05-12
SHP_7189,REGULAR AIR,2012-05-15
SHP_7190,REGULAR AIR,2009-09-19
SHP_7191,REGULAR AIR,2009-09-21
SHP_7192,REGULAR AIR,2012-07-15
SHP_7193,REGULAR AIR,2011-08-13
SHP_7194,DELIVERY TRUCK,2010-04-20
SHP_7195,REGULAR AIR,2010-04-23
SHP_7196,REGULAR AIR,2012-02-03
SHP_7197,DELIVERY TRUCK,2012-02-02
SHP_7198,EXPRESS AIR,2010-06-05
SHP_7199,REGULAR AIR,2009-01-04
SHP_7200,REGULAR AIR,2009-06-06
SHP_7201,REGULAR AIR,2010-05-20
SHP_7202,DELIVERY TRUCK,2010-05-21
SHP_7203,DELIVERY TRUCK,2010-09-07
SHP_7204,REGULAR AIR,2010-09-05
SHP_7205,REGULAR AIR,2011-02-21
SHP_7206,DELIVERY TRUCK,2011-02-21
SHP_7207,REGULAR AIR,2009-09-19
SHP_7208,DELIVERY TRUCK,2010-02-06
SHP_7209,REGULAR AIR,2010-05-16
SHP_7210,REGULAR AIR,2010-05-31
SHP_7211,REGULAR AIR,2010-12-03
SHP_7212,REGULAR AIR,2009-04-06
SHP_7213,EXPRESS AIR,2009-04-06
SHP_7214,DELIVERY TRUCK,2012-07-13
SHP_7215,REGULAR AIR,2011-12-03
SHP_7216,EXPRESS AIR,2011-02-10
SHP_7217,REGULAR AIR,2011-02-12
SHP_7218,REGULAR AIR,2012-12-28
SHP_7219,DELIVERY TRUCK,2011-09-06
SHP_7220,REGULAR AIR,2009-06-26
SHP_7221,REGULAR AIR,2012-12-02
SHP_7222,REGULAR AIR,2012-12-01
SHP_7223,DELIVERY TRUCK,2012-12-02
SHP_7224,REGULAR AIR,2011-04-09
SHP_7225,REGULAR AIR,2011-04-10
SHP_7226,REGULAR AIR,2012-09-25
SHP_7227,DELIVERY TRUCK,2010-04-07
SHP_7228,EXPRESS AIR,2012-05-08
SHP_7229,REGULAR AIR,2012-06-02
SHP_7230,REGULAR AIR,2010-09-18
SHP_7231,REGULAR AIR,2010-10-08
SHP_7232,REGULAR AIR,2012-04-29
SHP_7233,REGULAR AIR,2012-11-01
SHP_7234,EXPRESS AIR,2010-09-21
SHP_7235,REGULAR AIR,2011-08-12
SHP_7236,REGULAR AIR,2011-03-30
SHP_7237,REGULAR AIR,2011-03-07
SHP_7238,DELIVERY TRUCK,2012-08-08
SHP_7239,REGULAR AIR,2012-03-30
SHP_7240,REGULAR AIR,2010-12-05
SHP_7241,REGULAR AIR,2011-07-06
SHP_7242,REGULAR AIR,2009-05-16
SHP_7243,REGULAR AIR,2011-01-01
SHP_7244,REGULAR AIR,2010-06-24
SHP_7245,DELIVERY TRUCK,2010-01-05
SHP_7246,REGULAR AIR,2009-08-04
SHP_7247,DELIVERY TRUCK,2009-08-07
SHP_7248,REGULAR AIR,2009-08-07
SHP_7249,DELIVERY TRUCK,2011-10-04
SHP_7250,DELIVERY TRUCK,2011-10-03
SHP_7251,REGULAR AIR,2011-10-02
SHP_7252,DELIVERY TRUCK,2009-06-14
SHP_7253,REGULAR AIR,2012-03-21
SHP_7254,REGULAR AIR,2010-06-08
SHP_7255,REGULAR AIR,2012-10-20
SHP_7256,EXPRESS AIR,2010-12-26
SHP_7257,REGULAR AIR,2010-12-27
SHP_7258,REGULAR AIR,2011-07-29
SHP_7259,REGULAR AIR,2012-02-18
SHP_7260,REGULAR AIR,2012-07-22
SHP_7261,EXPRESS AIR,2012-07-22
SHP_7262,REGULAR AIR,2010-09-02
SHP_7263,REGULAR AIR,2011-05-07
SHP_7264,EXPRESS AIR,2010-07-05
SHP_7265,REGULAR AIR,2009-07-07
SHP_7266,REGULAR AIR,2009-07-14
SHP_7267,DELIVERY TRUCK,2010-01-12
SHP_7268,DELIVERY TRUCK,2010-09-23
SHP_7269,REGULAR AIR,2012-08-18
SHP_7270,EXPRESS AIR,2009-12-24
SHP_7271,REGULAR AIR,2009-12-24
SHP_7272,DELIVERY TRUCK,2009-12-23
SHP_7273,DELIVERY TRUCK,2010-06-24
SHP_7274,EXPRESS AIR,2009-07-22
SHP_7275,REGULAR AIR,2011-12-11
SHP_7276,REGULAR AIR,2012-08-30
SHP_7277,REGULAR AIR,2012-05-01
SHP_7278,REGULAR AIR,2011-08-05
SHP_7279,DELIVERY TRUCK,2010-03-21
SHP_7280,REGULAR AIR,2012-05-21
SHP_7281,REGULAR AIR,2009-10-25
SHP_7282,REGULAR AIR,2009-10-26
SHP_7283,REGULAR AIR,2012-05-31
SHP_7284,REGULAR AIR,2009-02-23
SHP_7285,REGULAR AIR,2012-05-06
SHP_7286,REGULAR AIR,2012-05-09
SHP_7287,REGULAR AIR,2009-03-28
SHP_7288,REGULAR AIR,2009-06-17
SHP_7289,REGULAR AIR,2009-06-16
SHP_7290,REGULAR AIR,2011-04-21
SHP_7291,REGULAR AIR,2012-05-28
SHP_7292,REGULAR AIR,2011-11-23
SHP_7293,DELIVERY TRUCK,2012-08-10
SHP_7294,REGULAR AIR,2011-07-10
SHP_7295,REGULAR AIR,2011-05-08
SHP_7296,REGULAR AIR,2010-01-25
SHP_7297,REGULAR AIR,2012-08-24
SHP_7298,DELIVERY TRUCK,2010-08-28
SHP_7299,DELIVERY TRUCK,2009-08-18
SHP_7300,REGULAR AIR,2009-08-18
SHP_7301,EXPRESS AIR,2009-12-22
SHP_7302,REGULAR AIR,2012-10-13
SHP_7303,REGULAR AIR,2012-02-29
SHP_7304,EXPRESS AIR,2011-07-17
SHP_7305,REGULAR AIR,2010-08-31
SHP_7306,REGULAR AIR,2011-11-28
SHP_7307,EXPRESS AIR,2011-11-29
SHP_7308,REGULAR AIR,2011-11-29
SHP_7309,REGULAR AIR,2011-11-30
SHP_7310,REGULAR AIR,2011-01-27
SHP_7311,REGULAR AIR,2011-04-16
SHP_7312,REGULAR AIR,2010-04-11
SHP_7313,REGULAR AIR,2010-04-12
SHP_7314,REGULAR AIR,2011-10-09
SHP_7315,REGULAR AIR,2011-10-10
SHP_7316,REGULAR AIR,2011-08-27
SHP_7317,REGULAR AIR,2011-02-25
SHP_7318,REGULAR AIR,2012-01-05
SHP_7319,DELIVERY TRUCK,2009-11-17
SHP_7320,REGULAR AIR,2012-10-19
SHP_7321,REGULAR AIR,2009-08-13
SHP_7322,REGULAR AIR,2011-09-28
SHP_7323,REGULAR AIR,2009-12-29
SHP_7324,EXPRESS AIR,2009-12-28
SHP_7325,REGULAR AIR,2009-04-11
SHP_7326,REGULAR AIR,2009-04-16
SHP_7327,REGULAR AIR,2012-03-11
SHP_7328,DELIVERY TRUCK,2009-12-19
SHP_7329,REGULAR AIR,2012-04-22
SHP_7330,REGULAR AIR,2010-04-27
SHP_7331,DELIVERY TRUCK,2009-08-21
SHP_7332,REGULAR AIR,2010-12-19
SHP_7333,REGULAR AIR,2012-06-04
SHP_7334,EXPRESS AIR,2012-02-13
SHP_7335,REGULAR AIR,2011-02-23
SHP_7336,REGULAR AIR,2011-02-24
SHP_7337,REGULAR AIR,2011-02-22
SHP_7338,REGULAR AIR,2010-10-03
SHP_7339,REGULAR AIR,2012-02-21
SHP_7340,REGULAR AIR,2012-12-22
SHP_7341,REGULAR AIR,2011-12-23
SHP_7342,REGULAR AIR,2011-07-23
SHP_7343,REGULAR AIR,2009-06-04
SHP_7344,REGULAR AIR,2009-06-03
SHP_7345,REGULAR AIR,2009-05-02
SHP_7346,REGULAR AIR,2012-04-07
SHP_7347,REGULAR AIR,2009-10-24
SHP_7348,REGULAR AIR,2011-06-21
SHP_7349,REGULAR AIR,2009-08-22
SHP_7350,REGULAR AIR,2009-08-23
SHP_7351,REGULAR AIR,2009-10-03
SHP_7352,REGULAR AIR,2009-09-30
SHP_7353,EXPRESS AIR,2012-06-14
SHP_7354,REGULAR AIR,2009-01-04
SHP_7355,REGULAR AIR,2009-05-23
SHP_7356,EXPRESS AIR,2012-02-12
SHP_7357,REGULAR AIR,2011-04-16
SHP_7358,REGULAR AIR,2011-04-09
SHP_7359,DELIVERY TRUCK,2009-01-05
SHP_7360,REGULAR AIR,2011-02-28
SHP_7361,REGULAR AIR,2011-02-26
SHP_7362,EXPRESS AIR,2010-06-06
