"ord_id","prioridade_pedidos","data_pedido"
Ord_4758,NOT SPECIFIED,2012-12-30
Ord_4759,LOW,2012-06-11
Ord_4760,LOW,2010-06-06
Ord_4761,HIGH,2010-06-21
Ord_4762,LOW,2012-05-03
Ord_4763,MEDIUM,2010-02-22
Ord_4764,CRITICAL,2012-03-03
Ord_4765,LOW,2011-07-06
Ord_4766,HIGH,2011-09-04
Ord_4767,LOW,2012-02-18
Ord_4768,NOT SPECIFIED,2010-01-30
Ord_4769,NOT SPECIFIED,2010-10-03
Ord_4770,CRITICAL,2011-04-11
Ord_4771,NOT SPECIFIED,2010-09-10
Ord_4772,HIGH,2012-08-28
Ord_4773,CRITICAL,2011-11-03
Ord_4774,CRITICAL,2010-03-22
Ord_4775,HIGH,2011-10-28
Ord_4776,HIGH,2010-02-24
Ord_4777,CRITICAL,2010-09-26
Ord_4778,NOT SPECIFIED,2012-03-15
Ord_4779,NOT SPECIFIED,2012-07-18
Ord_4780,CRITICAL,2012-06-01
Ord_4781,LOW,2012-09-06
Ord_4782,CRITICAL,2012-10-22
Ord_4783,HIGH,2011-10-21
Ord_4784,MEDIUM,2010-04-15
Ord_4785,LOW,2010-10-18
Ord_4786,NOT SPECIFIED,2012-03-19
Ord_4787,HIGH,2010-12-06
Ord_4788,MEDIUM,2010-03-05
Ord_4789,MEDIUM,2010-12-13
Ord_4790,CRITICAL,2012-08-04
Ord_4791,LOW,2011-07-10
Ord_4792,HIGH,2009-04-12
Ord_4793,LOW,2010-04-11
Ord_4794,MEDIUM,2009-08-12
Ord_4795,NOT SPECIFIED,2012-06-25
Ord_4796,CRITICAL,2009-11-16
Ord_4797,CRITICAL,2011-10-01
Ord_4798,MEDIUM,2011-11-29
Ord_4799,NOT SPECIFIED,2011-04-25
Ord_4800,CRITICAL,2012-02-27
Ord_4801,NOT SPECIFIED,2012-03-01
Ord_4802,NOT SPECIFIED,2009-02-14
Ord_4803,HIGH,2009-02-19
Ord_4804,NOT SPECIFIED,2011-11-21
Ord_4805,CRITICAL,2012-10-25
Ord_4806,LOW,2012-10-16
Ord_4807,HIGH,2012-05-29
Ord_4808,LOW,2011-12-03
Ord_4809,LOW,2010-07-23
Ord_4810,MEDIUM,2010-05-28
Ord_4811,CRITICAL,2009-10-15
Ord_4812,MEDIUM,2010-01-10
Ord_4813,HIGH,2011-05-25
Ord_4814,HIGH,2009-08-07
Ord_4815,CRITICAL,2011-05-14
Ord_4816,HIGH,2009-03-16
Ord_4817,HIGH,2011-02-06
Ord_4818,CRITICAL,2010-08-08
Ord_4819,HIGH,2009-09-16
Ord_4820,NOT SPECIFIED,2011-07-12
Ord_4821,MEDIUM,2010-12-17
Ord_4822,MEDIUM,2012-08-19
Ord_4823,MEDIUM,2011-09-05
Ord_4824,MEDIUM,2009-04-11
Ord_4825,HIGH,2012-08-30
Ord_4826,MEDIUM,2010-05-11
Ord_4827,HIGH,2011-07-01
Ord_4828,MEDIUM,2010-10-31
Ord_4829,HIGH,2010-12-20
Ord_4830,HIGH,2009-05-02
Ord_4831,NOT SPECIFIED,2010-11-12
Ord_4832,CRITICAL,2009-06-11
Ord_4833,MEDIUM,2011-06-22
Ord_4834,NOT SPECIFIED,2010-12-15
Ord_4835,CRITICAL,2011-05-31
Ord_4836,HIGH,2012-10-07
Ord_4837,MEDIUM,2009-05-22
Ord_4838,CRITICAL,2011-08-15
Ord_4839,HIGH,2011-05-01
Ord_4840,HIGH,2010-07-14
Ord_4841,NOT SPECIFIED,2011-12-13
Ord_4842,HIGH,2009-08-18
Ord_4843,NOT SPECIFIED,2009-10-29
Ord_4844,NOT SPECIFIED,2010-05-28
Ord_4845,HIGH,2012-02-17
Ord_4846,MEDIUM,2011-05-21
Ord_4847,NOT SPECIFIED,2012-07-06
Ord_4848,CRITICAL,2009-10-24
Ord_4849,HIGH,2012-04-16
Ord_4850,HIGH,2012-04-21
Ord_4851,LOW,2009-09-08
Ord_4852,MEDIUM,2009-12-10
Ord_4853,HIGH,2009-11-05
Ord_4854,MEDIUM,2012-12-28
Ord_4855,NOT SPECIFIED,2011-07-14
Ord_4856,MEDIUM,2010-06-09
Ord_4857,NOT SPECIFIED,2009-02-22
Ord_4858,HIGH,2010-12-09
Ord_4859,LOW,2009-01-12
Ord_4860,HIGH,2012-06-07
Ord_4861,NOT SPECIFIED,2012-03-24
Ord_4862,LOW,2009-03-25
Ord_4863,MEDIUM,2012-03-25
Ord_4864,HIGH,2011-06-09
Ord_4865,MEDIUM,2010-01-31
Ord_4866,NOT SPECIFIED,2010-01-24
Ord_4867,CRITICAL,2010-09-13
Ord_4868,HIGH,2011-08-25
Ord_4869,HIGH,2010-05-06
Ord_4870,CRITICAL,2010-01-31
Ord_4871,HIGH,2009-07-25
Ord_4872,HIGH,2009-05-07
Ord_4873,LOW,2012-05-18
Ord_4874,MEDIUM,2010-09-04
Ord_4875,MEDIUM,2010-09-19
Ord_4876,CRITICAL,2010-08-06
Ord_4877,HIGH,2009-01-24
Ord_4878,LOW,2010-02-11
Ord_4879,MEDIUM,2010-07-29
Ord_4880,MEDIUM,2011-03-30
Ord_4881,NOT SPECIFIED,2009-02-03
Ord_4882,MEDIUM,2009-03-30
Ord_4883,NOT SPECIFIED,2009-09-25
Ord_4884,NOT SPECIFIED,2012-06-29
Ord_4885,LOW,2012-12-05
Ord_4886,CRITICAL,2012-08-18
Ord_4887,LOW,2012-01-24
Ord_4888,MEDIUM,2011-06-27
Ord_4889,NOT SPECIFIED,2009-11-05
Ord_4890,CRITICAL,2009-11-07
Ord_4891,LOW,2009-07-05
Ord_4892,HIGH,2011-09-03
Ord_4893,HIGH,2011-02-05
Ord_4894,CRITICAL,2009-09-24
Ord_4895,LOW,2011-07-01
Ord_4896,CRITICAL,2009-05-14
Ord_4897,LOW,2010-08-21
Ord_4898,LOW,2012-02-02
Ord_4899,HIGH,2010-03-21
Ord_4900,NOT SPECIFIED,2012-09-19
Ord_4901,NOT SPECIFIED,2012-02-05
Ord_4902,LOW,2012-12-11
Ord_4903,HIGH,2010-01-18
Ord_4904,CRITICAL,2011-11-12
Ord_4905,HIGH,2011-06-14
Ord_4906,HIGH,2010-01-14
Ord_4907,LOW,2012-09-22
Ord_4908,CRITICAL,2011-04-01
Ord_4909,HIGH,2012-02-18
Ord_4910,MEDIUM,2011-04-04
Ord_4911,HIGH,2012-02-12
Ord_4912,MEDIUM,2010-02-05
Ord_4913,MEDIUM,2010-07-14
Ord_4914,HIGH,2011-02-06
Ord_4915,NOT SPECIFIED,2011-05-19
Ord_4916,NOT SPECIFIED,2009-06-20
Ord_4917,LOW,2012-02-17
Ord_4918,LOW,2011-11-16
Ord_4919,NOT SPECIFIED,2010-07-04
Ord_4920,NOT SPECIFIED,2011-05-05
Ord_4921,NOT SPECIFIED,2012-10-07
Ord_4922,MEDIUM,2012-01-18
Ord_4923,LOW,2011-04-22
Ord_4924,CRITICAL,2011-01-04
Ord_4925,LOW,2011-09-11
Ord_4926,MEDIUM,2009-04-20
Ord_4927,HIGH,2012-09-13
Ord_4928,LOW,2010-02-10
Ord_4929,HIGH,2010-04-25
Ord_4930,MEDIUM,2011-03-03
Ord_4931,CRITICAL,2012-11-09
Ord_4932,HIGH,2011-04-11
Ord_4933,MEDIUM,2012-02-07
Ord_4934,NOT SPECIFIED,2009-09-05
Ord_4935,LOW,2009-05-26
Ord_4936,HIGH,2011-09-01
Ord_4937,NOT SPECIFIED,2010-11-22
Ord_4938,MEDIUM,2011-10-10
Ord_4939,CRITICAL,2011-08-23
Ord_4940,HIGH,2012-01-08
Ord_4941,HIGH,2010-04-09
Ord_4942,CRITICAL,2009-10-06
Ord_4943,HIGH,2010-05-01
Ord_4944,MEDIUM,2012-10-25
Ord_4945,NOT SPECIFIED,2011-09-23
Ord_4946,HIGH,2011-06-08
Ord_4947,LOW,2009-01-21
Ord_4948,CRITICAL,2010-02-20
Ord_4949,HIGH,2010-09-19
Ord_4950,HIGH,2011-03-13
Ord_4951,NOT SPECIFIED,2010-09-22
Ord_4952,LOW,2009-03-30
Ord_4953,HIGH,2011-11-29
Ord_4954,MEDIUM,2009-05-04
Ord_4955,MEDIUM,2011-04-11
Ord_4956,HIGH,2010-04-11
Ord_4957,HIGH,2010-02-10
Ord_4958,MEDIUM,2010-12-05
Ord_4959,NOT SPECIFIED,2010-03-20
Ord_4960,HIGH,2011-08-18
Ord_4961,MEDIUM,2012-11-25
Ord_4962,HIGH,2012-12-21
Ord_4963,NOT SPECIFIED,2012-12-10
Ord_4964,LOW,2009-03-12
Ord_4965,MEDIUM,2012-05-20
Ord_4966,NOT SPECIFIED,2009-11-28
Ord_4967,MEDIUM,2012-03-29
Ord_4968,NOT SPECIFIED,2011-08-21
Ord_4969,HIGH,2011-09-22
Ord_4970,CRITICAL,2012-06-02
Ord_4971,HIGH,2011-12-15
Ord_4972,NOT SPECIFIED,2010-09-12
Ord_4973,MEDIUM,2011-04-05
Ord_4974,NOT SPECIFIED,2009-05-21
Ord_4975,HIGH,2010-09-15
Ord_4976,NOT SPECIFIED,2010-10-03
Ord_4977,CRITICAL,2012-09-17
Ord_4978,CRITICAL,2010-02-12
Ord_4979,LOW,2012-10-19
Ord_4980,NOT SPECIFIED,2011-10-13
Ord_4981,LOW,2011-10-28
Ord_4982,NOT SPECIFIED,2012-10-14
Ord_4983,CRITICAL,2012-11-01
Ord_4984,LOW,2010-02-15
Ord_4985,LOW,2009-11-20
Ord_4986,HIGH,2009-09-05
Ord_4987,CRITICAL,2010-06-05
Ord_4988,NOT SPECIFIED,2012-03-13
Ord_4989,NOT SPECIFIED,2010-09-23
Ord_4990,NOT SPECIFIED,2010-12-05
Ord_4991,CRITICAL,2009-12-08
Ord_4992,LOW,2009-02-02
Ord_4993,CRITICAL,2010-01-24
Ord_4994,HIGH,2011-02-28
Ord_4995,NOT SPECIFIED,2011-10-21
Ord_4996,CRITICAL,2011-12-11
Ord_4997,HIGH,2010-12-15
Ord_4998,MEDIUM,2010-06-15
Ord_4999,MEDIUM,2009-01-14
Ord_5000,MEDIUM,2010-09-03
Ord_5001,CRITICAL,2012-07-09
Ord_5002,HIGH,2012-01-07
Ord_5003,NOT SPECIFIED,2010-12-12
Ord_5004,NOT SPECIFIED,2012-03-24
Ord_5005,HIGH,2009-10-07
Ord_5006,HIGH,2010-07-29
Ord_5007,NOT SPECIFIED,2012-04-26
Ord_5008,NOT SPECIFIED,2012-04-17
Ord_5009,LOW,2009-02-16
Ord_5010,MEDIUM,2010-08-18
Ord_5011,MEDIUM,2011-11-18
Ord_5012,HIGH,2010-10-25
Ord_5013,LOW,2012-11-11
Ord_5014,LOW,2011-11-28
Ord_5015,MEDIUM,2009-09-05
Ord_5016,CRITICAL,2011-03-07
Ord_5017,LOW,2010-10-26
Ord_5018,MEDIUM,2012-01-02
Ord_5019,LOW,2009-06-08
Ord_5020,HIGH,2012-11-19
Ord_5021,LOW,2009-08-10
Ord_5022,LOW,2012-07-28
Ord_5023,HIGH,2011-05-01
Ord_5024,LOW,2011-10-20
Ord_5025,CRITICAL,2012-10-11
Ord_5026,HIGH,2011-01-31
Ord_5027,LOW,2011-03-08
Ord_5028,MEDIUM,2011-02-01
Ord_5029,LOW,2010-04-20
Ord_5030,LOW,2010-04-20
Ord_5031,NOT SPECIFIED,2009-03-12
Ord_5032,CRITICAL,2012-09-29
Ord_5033,CRITICAL,2011-04-06
Ord_5034,MEDIUM,2010-10-11
Ord_5035,LOW,2012-10-02
Ord_5036,CRITICAL,2012-05-01
Ord_5037,CRITICAL,2012-05-20
Ord_5038,MEDIUM,2010-08-18
Ord_5039,LOW,2009-08-01
Ord_5040,CRITICAL,2011-05-15
Ord_5041,MEDIUM,2012-07-03
Ord_5042,CRITICAL,2009-05-21
Ord_5043,LOW,2010-10-30
Ord_5044,NOT SPECIFIED,2011-12-29
Ord_5045,HIGH,2009-05-15
Ord_5046,NOT SPECIFIED,2009-05-21
Ord_5047,MEDIUM,2009-10-17
Ord_5048,MEDIUM,2012-12-11
Ord_5049,MEDIUM,2011-04-20
Ord_5050,NOT SPECIFIED,2009-07-06
Ord_5051,CRITICAL,2012-12-08
Ord_5052,LOW,2010-08-23
Ord_5053,HIGH,2011-05-20
Ord_5054,MEDIUM,2011-07-12
Ord_5055,HIGH,2010-04-30
Ord_5056,NOT SPECIFIED,2011-08-23
Ord_5057,MEDIUM,2012-06-11
Ord_5058,CRITICAL,2011-01-29
Ord_5059,MEDIUM,2009-02-08
Ord_5060,HIGH,2010-02-11
Ord_5061,CRITICAL,2012-05-03
Ord_5062,CRITICAL,2012-09-10
Ord_5063,HIGH,2011-05-19
Ord_5064,LOW,2012-10-28
Ord_5065,MEDIUM,2012-05-06
Ord_5066,CRITICAL,2011-07-10
Ord_5067,NOT SPECIFIED,2009-08-31
Ord_5068,NOT SPECIFIED,2011-05-27
Ord_5069,NOT SPECIFIED,2010-05-21
Ord_5070,HIGH,2009-07-15
Ord_5071,NOT SPECIFIED,2009-05-20
Ord_5072,LOW,2011-04-07
Ord_5073,CRITICAL,2012-01-03
Ord_5074,LOW,2009-08-15
Ord_5075,LOW,2010-04-28
Ord_5076,LOW,2009-04-30
Ord_5077,HIGH,2009-01-07
Ord_5078,HIGH,2012-11-15
Ord_5079,HIGH,2011-07-29
Ord_5080,LOW,2012-09-24
Ord_5081,NOT SPECIFIED,2009-09-03
Ord_5082,NOT SPECIFIED,2009-03-15
Ord_5083,LOW,2011-07-24
Ord_5084,LOW,2009-07-13
Ord_5085,LOW,2009-01-19
Ord_5086,NOT SPECIFIED,2009-08-19
Ord_5087,CRITICAL,2012-10-01
Ord_5088,NOT SPECIFIED,2009-05-03
Ord_5089,HIGH,2010-04-07
Ord_5090,CRITICAL,2012-10-21
Ord_5091,CRITICAL,2010-10-24
Ord_5092,CRITICAL,2010-11-18
Ord_5093,CRITICAL,2010-08-30
Ord_5094,HIGH,2010-11-25
Ord_5095,NOT SPECIFIED,2011-09-15
Ord_5096,HIGH,2010-04-15
Ord_5097,CRITICAL,2011-09-21
Ord_5098,HIGH,2010-07-04
Ord_5099,NOT SPECIFIED,2012-09-25
Ord_5100,NOT SPECIFIED,2009-09-19
Ord_5101,CRITICAL,2009-05-22
Ord_5102,LOW,2009-05-22
Ord_5103,HIGH,2012-11-15
Ord_5104,CRITICAL,2012-10-20
Ord_5105,MEDIUM,2010-09-05
Ord_5106,LOW,2011-02-10
Ord_5107,MEDIUM,2012-07-16
Ord_5108,HIGH,2010-07-28
Ord_5109,MEDIUM,2011-12-18
Ord_5110,MEDIUM,2012-11-24
Ord_5111,CRITICAL,2010-09-28
Ord_5112,LOW,2011-09-28
Ord_5113,CRITICAL,2011-06-17
Ord_5114,MEDIUM,2010-04-20
Ord_5115,NOT SPECIFIED,2012-02-19
Ord_5116,CRITICAL,2012-08-16
Ord_5117,MEDIUM,2012-02-23
Ord_5118,NOT SPECIFIED,2012-12-29
Ord_5119,HIGH,2012-10-28
Ord_5120,CRITICAL,2009-08-21
Ord_5121,HIGH,2009-08-06
Ord_5122,HIGH,2010-08-23
Ord_5123,CRITICAL,2010-11-08
Ord_5124,LOW,2012-02-23
Ord_5125,HIGH,2012-01-12
Ord_5126,CRITICAL,2012-01-12
Ord_5127,CRITICAL,2011-09-10
Ord_5128,HIGH,2010-11-01
Ord_5129,LOW,2011-07-21
Ord_5130,NOT SPECIFIED,2009-07-20
Ord_5131,MEDIUM,2011-06-02
Ord_5132,LOW,2012-05-02
Ord_5133,CRITICAL,2012-12-04
Ord_5134,CRITICAL,2011-11-02
Ord_5135,MEDIUM,2012-04-04
Ord_5136,LOW,2012-03-02
Ord_5137,CRITICAL,2011-12-03
Ord_5138,MEDIUM,2012-06-02
Ord_5139,MEDIUM,2010-02-20
Ord_5140,LOW,2010-01-10
Ord_5141,CRITICAL,2012-03-24
Ord_5142,CRITICAL,2009-05-04
Ord_5143,MEDIUM,2010-06-19
Ord_5144,MEDIUM,2012-05-12
Ord_5145,CRITICAL,2009-09-19
Ord_5146,NOT SPECIFIED,2012-07-13
Ord_5147,HIGH,2011-08-11
Ord_5148,LOW,2010-04-16
Ord_5149,MEDIUM,2012-02-01
Ord_5150,LOW,2010-05-27
Ord_5151,HIGH,2009-01-03
Ord_5152,LOW,2009-06-04
Ord_5153,HIGH,2010-05-19
Ord_5154,NOT SPECIFIED,2010-09-05
Ord_5155,NOT SPECIFIED,2011-02-19
Ord_5156,LOW,2009-09-12
Ord_5157,LOW,2010-02-06
Ord_5158,HIGH,2010-05-14
Ord_5159,HIGH,2010-05-29
Ord_5160,CRITICAL,2010-12-01
Ord_5161,MEDIUM,2009-04-04
Ord_5162,LOW,2012-07-11
Ord_5163,CRITICAL,2011-12-02
Ord_5164,CRITICAL,2011-02-09
Ord_5165,HIGH,2012-12-26
Ord_5166,LOW,2009-06-24
Ord_5167,NOT SPECIFIED,2012-11-30
Ord_5168,NOT SPECIFIED,2011-04-09
Ord_5169,NOT SPECIFIED,2012-09-24
Ord_5170,LOW,2010-04-02
Ord_5171,HIGH,2012-05-08
Ord_5172,LOW,2012-05-28
Ord_5173,MEDIUM,2010-09-17
Ord_5174,CRITICAL,2010-10-06
Ord_5175,LOW,2012-04-24
Ord_5176,CRITICAL,2012-10-31
Ord_5177,CRITICAL,2010-09-20
Ord_5178,CRITICAL,2011-08-09
Ord_5179,MEDIUM,2011-03-30
Ord_5180,LOW,2011-03-05
Ord_5181,HIGH,2012-08-07
Ord_5182,MEDIUM,2012-03-28
Ord_5183,MEDIUM,2009-05-13
Ord_5184,MEDIUM,2010-12-31
Ord_5185,HIGH,2010-06-22
Ord_5186,LOW,2009-07-31
Ord_5187,NOT SPECIFIED,2011-10-02
Ord_5188,HIGH,2009-06-12
Ord_5189,NOT SPECIFIED,2012-03-20
Ord_5190,MEDIUM,2010-06-07
Ord_5191,MEDIUM,2012-10-18
Ord_5192,MEDIUM,2010-12-26
Ord_5193,NOT SPECIFIED,2011-07-29
Ord_5194,NOT SPECIFIED,2012-02-18
Ord_5195,MEDIUM,2012-07-21
Ord_5196,NOT SPECIFIED,2010-08-31
Ord_5197,LOW,2011-05-03
Ord_5198,LOW,2010-06-30
Ord_5199,LOW,2009-06-30
Ord_5200,MEDIUM,2009-07-13
Ord_5201,CRITICAL,2010-01-12
Ord_5202,LOW,2010-09-21
Ord_5203,HIGH,2012-08-16
Ord_5204,MEDIUM,2009-12-22
Ord_5205,MEDIUM,2009-07-20
Ord_5206,MEDIUM,2012-08-29
Ord_5207,MEDIUM,2012-04-29
Ord_5208,LOW,2011-08-05
Ord_5209,LOW,2010-03-14
Ord_5210,NOT SPECIFIED,2012-05-20
Ord_5211,CRITICAL,2009-10-24
Ord_5212,MEDIUM,2012-05-30
Ord_5213,HIGH,2009-02-22
Ord_5214,LOW,2012-05-04
Ord_5215,HIGH,2009-03-27
Ord_5216,NOT SPECIFIED,2009-06-15
Ord_5217,LOW,2011-04-16
Ord_5218,HIGH,2012-05-27
Ord_5219,HIGH,2011-11-21
Ord_5220,CRITICAL,2012-08-09
Ord_5221,NOT SPECIFIED,2011-07-08
Ord_5222,MEDIUM,2011-05-07
Ord_5223,MEDIUM,2010-01-23
Ord_5224,MEDIUM,2012-08-22
Ord_5225,LOW,2010-08-21
Ord_5226,CRITICAL,2009-08-16
Ord_5227,LOW,2009-12-18
Ord_5228,HIGH,2012-10-13
Ord_5229,CRITICAL,2012-02-27
Ord_5230,HIGH,2011-07-16
Ord_5231,HIGH,2010-08-31
Ord_5232,NOT SPECIFIED,2011-11-27
Ord_5233,MEDIUM,2011-01-26
Ord_5234,HIGH,2011-04-15
Ord_5235,HIGH,2010-04-11
Ord_5236,CRITICAL,2011-10-08
Ord_5237,NOT SPECIFIED,2011-08-26
Ord_5238,HIGH,2011-02-24
Ord_5239,CRITICAL,2012-01-04
Ord_5240,MEDIUM,2009-11-16
Ord_5241,LOW,2012-10-14
Ord_5242,NOT SPECIFIED,2009-08-11
Ord_5243,HIGH,2011-09-26
Ord_5244,NOT SPECIFIED,2009-12-28
Ord_5245,LOW,2009-04-09
Ord_5246,LOW,2012-03-07
Ord_5247,MEDIUM,2009-12-18
Ord_5248,LOW,2012-04-18
Ord_5249,HIGH,2010-04-26
Ord_5250,NOT SPECIFIED,2009-08-21
Ord_5251,NOT SPECIFIED,2010-12-17
Ord_5252,NOT SPECIFIED,2012-06-02
Ord_5253,CRITICAL,2012-02-12
Ord_5254,MEDIUM,2011-02-21
Ord_5255,NOT SPECIFIED,2010-10-02
Ord_5256,NOT SPECIFIED,2012-02-19
Ord_5257,CRITICAL,2012-12-21
Ord_5258,HIGH,2011-12-21
Ord_5259,CRITICAL,2011-07-21
Ord_5260,NOT SPECIFIED,2009-06-01
Ord_5261,MEDIUM,2009-05-01
Ord_5262,CRITICAL,2012-04-05
Ord_5263,LOW,2009-10-15
Ord_5264,HIGH,2011-06-19
Ord_5265,HIGH,2009-08-21
Ord_5266,LOW,2009-09-28
Ord_5267,HIGH,2009-01-03
Ord_5268,HIGH,2009-05-23
Ord_5269,CRITICAL,2012-02-10
Ord_5270,LOW,2011-04-09
Ord_5271,NOT SPECIFIED,2009-01-03
Ord_5272,LOW,2011-02-22
Ord_5273,HIGH,2010-06-06
Ord_5274,LOW,2009-02-27
Ord_5275,HIGH,2011-02-08
Ord_5276,LOW,2011-07-25
Ord_5277,MEDIUM,2012-03-24
Ord_5278,LOW,2011-12-30
Ord_5279,MEDIUM,2009-01-28
Ord_5280,HIGH,2009-05-15
Ord_5281,NOT SPECIFIED,2011-03-05
Ord_5282,MEDIUM,2009-09-30
Ord_5283,LOW,2009-08-19
Ord_5284,HIGH,2009-07-12
Ord_5285,HIGH,2012-12-18
Ord_5286,LOW,2010-10-30
Ord_5287,HIGH,2010-12-15
Ord_5288,CRITICAL,2011-09-15
Ord_5289,CRITICAL,2011-01-05
Ord_5290,NOT SPECIFIED,2009-06-29
Ord_5291,NOT SPECIFIED,2011-06-06
Ord_5292,MEDIUM,2009-10-30
Ord_5293,HIGH,2010-06-04
Ord_5294,HIGH,2012-05-30
Ord_5295,MEDIUM,2012-04-10
Ord_5296,CRITICAL,2012-08-28
Ord_5297,HIGH,2012-07-10
Ord_5298,NOT SPECIFIED,2011-07-02
Ord_5299,CRITICAL,2012-12-09
Ord_5300,NOT SPECIFIED,2009-01-21
Ord_5301,CRITICAL,2011-03-02
Ord_5302,NOT SPECIFIED,2011-11-02
Ord_5303,MEDIUM,2010-02-07
Ord_5304,MEDIUM,2010-07-24
Ord_5305,LOW,2011-08-03
Ord_5306,HIGH,2012-08-20
Ord_5307,HIGH,2011-11-07
Ord_5308,HIGH,2009-02-19
Ord_5309,LOW,2010-09-13
Ord_5310,HIGH,2011-06-16
Ord_5311,HIGH,2010-12-19
Ord_5312,MEDIUM,2011-04-23
Ord_5313,CRITICAL,2011-05-31
Ord_5314,NOT SPECIFIED,2012-08-30
Ord_5315,HIGH,2012-02-17
Ord_5316,MEDIUM,2011-02-03
Ord_5317,NOT SPECIFIED,2012-07-21
Ord_5318,LOW,2010-12-06
Ord_5319,CRITICAL,2011-05-27
Ord_5320,MEDIUM,2011-05-02
Ord_5321,MEDIUM,2012-03-03
Ord_5322,LOW,2009-06-03
Ord_5323,NOT SPECIFIED,2009-01-10
Ord_5324,LOW,2012-05-31
Ord_5325,CRITICAL,2010-02-14
Ord_5326,MEDIUM,2009-08-31
Ord_5327,HIGH,2011-05-12
Ord_5328,LOW,2009-09-06
Ord_5329,LOW,2010-06-04
Ord_5330,HIGH,2012-08-09
Ord_5331,MEDIUM,2009-04-23
Ord_5332,LOW,2012-10-04
Ord_5333,HIGH,2011-10-31
Ord_5334,NOT SPECIFIED,2009-03-09
Ord_5335,MEDIUM,2009-08-22
Ord_5336,LOW,2009-04-19
Ord_5337,MEDIUM,2011-08-11
Ord_5338,CRITICAL,2011-11-03
Ord_5339,CRITICAL,2009-04-25
Ord_5340,NOT SPECIFIED,2011-11-16
Ord_5341,CRITICAL,2010-03-27
Ord_5342,HIGH,2009-02-17
Ord_5343,MEDIUM,2009-12-09
Ord_5344,NOT SPECIFIED,2012-02-20
Ord_5345,NOT SPECIFIED,2011-10-30
Ord_5346,HIGH,2010-01-12
Ord_5347,NOT SPECIFIED,2012-08-01
Ord_5348,HIGH,2011-08-21
Ord_5349,HIGH,2012-11-02
Ord_5350,CRITICAL,2012-10-05
Ord_5351,NOT SPECIFIED,2009-09-10
Ord_5352,CRITICAL,2012-04-25
Ord_5353,MEDIUM,2009-04-29
Ord_5354,CRITICAL,2011-11-06
Ord_5355,NOT SPECIFIED,2012-03-21
Ord_5356,NOT SPECIFIED,2012-04-24
Ord_5357,NOT SPECIFIED,2009-05-26
Ord_5358,NOT SPECIFIED,2009-07-20
Ord_5359,CRITICAL,2012-10-12
Ord_5360,CRITICAL,2009-12-20
Ord_5361,HIGH,2009-01-08
Ord_5362,MEDIUM,2010-05-07
Ord_5363,NOT SPECIFIED,2011-04-08
Ord_5364,LOW,2009-03-21
Ord_5365,CRITICAL,2012-08-04
Ord_5366,MEDIUM,2009-05-15
Ord_5367,CRITICAL,2012-04-14
Ord_5368,LOW,2009-07-01
Ord_5369,CRITICAL,2010-05-23
Ord_5370,LOW,2011-01-03
Ord_5371,CRITICAL,2011-04-03
Ord_5372,NOT SPECIFIED,2009-05-25
Ord_5373,LOW,2012-01-16
Ord_5374,CRITICAL,2010-09-10
Ord_5375,CRITICAL,2011-09-04
Ord_5376,LOW,2010-08-07
Ord_5377,LOW,2010-05-23
Ord_5378,NOT SPECIFIED,2012-03-28
Ord_5379,CRITICAL,2009-08-10
Ord_5380,NOT SPECIFIED,2011-12-27
Ord_5381,HIGH,2009-04-17
Ord_5382,MEDIUM,2010-05-21
Ord_5383,MEDIUM,2011-02-22
Ord_5384,CRITICAL,2009-08-14
Ord_5385,NOT SPECIFIED,2009-11-24
Ord_5386,HIGH,2011-06-15
Ord_5387,LOW,2010-04-07
Ord_5388,CRITICAL,2012-10-18
Ord_5389,HIGH,2009-10-20
Ord_5390,LOW,2012-12-04
Ord_5391,NOT SPECIFIED,2011-10-19
Ord_5392,LOW,2012-05-09
Ord_5393,HIGH,2009-03-21
Ord_5394,CRITICAL,2012-02-16
Ord_5395,NOT SPECIFIED,2010-11-29
Ord_5396,HIGH,2012-03-30
Ord_5397,MEDIUM,2012-10-27
Ord_5398,NOT SPECIFIED,2009-10-27
Ord_5399,CRITICAL,2011-08-17
Ord_5400,HIGH,2011-04-05
Ord_5401,MEDIUM,2009-02-26
Ord_5402,NOT SPECIFIED,2011-05-05
Ord_5403,NOT SPECIFIED,2009-12-24
Ord_5404,NOT SPECIFIED,2010-04-20
Ord_5405,NOT SPECIFIED,2009-11-23
Ord_5406,HIGH,2009-07-07
Ord_5407,MEDIUM,2012-04-17
Ord_5408,NOT SPECIFIED,2010-03-09
Ord_5409,NOT SPECIFIED,2011-04-07
Ord_5410,CRITICAL,2012-11-21
Ord_5411,LOW,2010-09-17
Ord_5412,CRITICAL,2012-06-01
Ord_5413,LOW,2009-03-06
Ord_5414,MEDIUM,2009-01-23
Ord_5415,CRITICAL,2011-09-25
Ord_5416,MEDIUM,2009-09-04
Ord_5417,LOW,2012-02-19
Ord_5418,LOW,2011-03-03
Ord_5419,MEDIUM,2009-11-13
Ord_5420,LOW,2009-05-21
Ord_5421,MEDIUM,2012-11-28
Ord_5422,LOW,2012-05-29
Ord_5423,CRITICAL,2009-07-28
Ord_5424,MEDIUM,2012-09-07
Ord_5425,HIGH,2011-07-03
Ord_5426,CRITICAL,2011-07-14
Ord_5427,MEDIUM,2012-03-22
Ord_5428,MEDIUM,2012-09-22
Ord_5429,LOW,2011-04-20
Ord_5430,NOT SPECIFIED,2011-11-05
